orig_subpl,1/1/20,1/2/20,1/3/20,1/4/20,1/5/20,1/6/20,1/7/20,1/8/20,1/9/20,1/10/20,1/11/20,1/12/20,1/13/20,1/14/20,1/15/20,1/16/20,1/17/20,1/18/20,1/19/20,1/20/20,1/21/20,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20,6/11/20,6/12/20,6/13/20,6/14/20,6/15/20,6/16/20,6/17/20,6/18/20,6/19/20,6/20/20,6/21/20,6/22/20,6/23/20,6/24/20,6/25/20,6/26/20,6/27/20,6/28/20,6/29/20,6/30/20,7/1/20,7/2/20,7/3/20,7/4/20,7/5/20,7/6/20,7/7/20,7/8/20,7/9/20,7/10/20,7/11/20,7/12/20,7/13/20,7/14/20,7/15/20,7/16/20,7/17/20,7/18/20,7/19/20,7/20/20,7/21/20,7/22/20,7/23/20,7/24/20,7/25/20,7/26/20,7/27/20,7/28/20,7/29/20,7/30/20,7/31/20,8/1/20,8/2/20,8/3/20,8/4/20,8/5/20,8/6/20,8/7/20,8/8/20,8/9/20,8/10/20,8/11/20,8/12/20,8/13/20,8/14/20,8/15/20,8/16/20,8/17/20,8/18/20,8/19/20,8/20/20,8/21/20,8/22/20,8/23/20,8/24/20,8/25/20,8/26/20,8/27/20,8/28/20,8/29/20,8/30/20,8/31/20,9/1/20,9/2/20,9/3/20,9/4/20,9/5/20,9/6/20,9/7/20,9/8/20,9/9/20,9/10/20,9/11/20,9/12/20,9/13/20,9/14/20,9/15/20,9/16/20,9/17/20,9/18/20,9/19/20,9/20/20,9/21/20,9/22/20,9/23/20,9/24/20,9/25/20,9/26/20,9/27/20,9/28/20,9/29/20
U3400324420,23,7,15,30,15,14,16,16,16,16,21,17,14,13,12,12,17,22,14,11,9,18,8,11,11,12,15,14,13,17,26,27,17,19,13,21,20,16,19,10,22,13,17,18,22,16,18,16,11,19,19,18,19,12,15,7,17,16,17,23,23,14,17,15,17,23,19,23,21,11,8,14,11,19,9,7,9,8,14,8,3,2,6,8,5,9,5,4,3,4,3,5,2,4,1,3,5,5,6,2,6,1,11,6,5,7,9,8,3,5,4,11,11,9,14,3,3,7,8,12,9,6,3,0,9,5,6,11,12,9,2,3,7,8,11,8,5,4,6,8,13,12,13,4,8,9,8,8,10,9,7,10,10,8,6,8,10,5,9,10,12,12,8,7,11,8,4,7,5,6,15,6,9,8,6,13,9,9,11,5,8,13,8,15,10,3,7,10,9,15,10,11,11,3,10,10,10,4,9,11,12,5,10,14,12,10,14,6,8,6,5,15,8,13,11,9,3,9,8,13,5,13,9,17,9,2,13,8,7,9,7,9,7,8,12,9,3,15,19,6,10,12,12,13,7,13,8,13,11,7,8,10,18,15,7,30,18,20,16,12,10,7,11,9,11,10,8,8,5,24,7,7,10
U3400324990,0,1,2,0,0,2,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,3,3,1,1,0,2,1,1,4,2,1,1,0,3,3,2,2,3,0,1,0,1,1,1,2,4,0,0,0,2,2,3,3,0,0,1,3,0,2,1,1,0,0,2,1,1,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,1,3,0,1,0,2,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,1,0,1,2,1,2,0,0,2,0,0,0,1,0,2,0,1,1,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0
U3400325770,6,3,4,11,16,7,7,4,3,3,6,2,3,5,4,2,4,6,15,6,5,2,3,5,10,3,2,9,2,2,13,10,9,6,9,6,9,9,10,6,3,7,5,2,2,7,9,4,7,9,3,6,6,4,1,1,2,3,6,9,6,1,6,2,6,4,5,4,2,2,3,3,4,6,6,1,3,6,3,0,1,1,0,3,0,1,0,0,0,4,3,0,1,2,0,0,0,1,0,0,2,0,0,1,0,1,4,0,0,0,1,2,1,3,2,4,0,0,4,5,2,1,2,1,2,2,2,1,1,1,0,1,2,0,3,1,2,3,2,4,2,0,2,6,3,1,3,4,2,4,2,2,2,3,2,3,2,5,3,0,3,3,2,2,0,4,1,2,2,2,1,5,4,1,3,1,0,2,1,0,2,4,6,2,2,5,1,1,1,0,4,1,3,2,3,2,0,2,1,2,1,1,3,2,5,3,3,7,1,5,6,3,3,2,1,2,1,3,1,1,4,16,3,2,1,1,4,6,3,2,4,7,6,1,4,3,2,0,1,2,6,1,2,3,7,4,8,2,3,0,2,6,2,2,3,9,2,0,7,1,9,4,3,4,7,3,3,5,5,4,1,4,4
U3400326640,5,4,4,6,2,0,0,1,0,1,1,1,5,2,2,3,2,2,1,2,3,2,2,6,4,3,3,3,5,3,6,0,4,0,0,2,0,3,1,1,0,0,0,1,4,0,0,0,0,1,1,0,3,1,0,1,0,2,2,1,0,3,2,1,0,3,1,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,2,0,0,0,3,2,1,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,4,2,1,1,1,1,1,0,1,1,2,3,1,3,2,2,3,0,0,2,1,1,0,4,0,0,2,0,1,0,0,1,2,1,1,2,4,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,2,4,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,1
U3400328680,9,9,11,11,9,19,12,22,18,13,20,14,10,10,21,13,17,9,11,23,18,9,13,10,10,11,14,10,6,11,13,27,9,12,12,8,12,19,15,8,11,9,11,15,14,12,12,22,18,11,17,14,12,13,11,6,15,14,11,30,16,16,16,15,14,12,9,7,10,14,8,12,8,10,2,4,3,7,6,4,2,1,2,3,3,3,1,0,0,0,5,1,1,5,0,2,1,0,1,1,4,2,1,3,4,4,2,3,1,4,6,5,8,4,6,3,2,2,5,6,7,4,2,3,3,6,6,8,4,8,11,4,9,4,9,3,6,2,5,7,12,8,2,4,4,4,6,5,6,4,9,4,6,3,7,7,3,8,6,8,3,8,10,4,7,4,9,8,7,7,5,2,4,3,5,5,11,6,9,1,9,6,4,13,5,3,6,10,12,10,7,6,6,5,5,8,13,6,7,4,7,15,5,8,7,9,2,2,8,8,5,10,6,7,5,7,3,8,6,5,7,5,7,7,9,9,4,3,2,9,8,13,4,6,4,5,16,7,9,12,6,6,6,12,12,6,5,6,13,5,5,6,14,8,3,2,6,3,8,8,7,7,5,8,4,7,10,9,9,7,15,8,10
U3400330150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1
U3400330420,1,3,3,3,1,2,6,1,2,2,4,1,2,3,2,1,3,1,2,1,2,3,3,3,3,7,1,2,4,3,4,3,2,3,1,5,1,9,4,2,2,4,4,3,3,7,4,4,8,7,4,4,8,6,3,3,5,2,3,12,1,3,4,6,3,4,3,2,4,5,4,2,4,2,1,1,1,1,0,2,0,1,1,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,0,0,1,0,1,1,1,2,3,3,0,0,1,2,2,2,3,1,1,1,0,0,1,0,4,0,0,1,0,4,2,0,2,2,3,1,1,4,6,1,1,3,4,2,5,5,1,1,2,1,1,1,5,2,0,2,0,4,0,2,1,3,2,1,3,3,4,2,4,1,4,3,2,1,1,2,2,2,4,2,2,0,5,5,7,3,3,1,0,1,2,3,2,2,0,0,4,3,4,6,3,0,0,1,5,2,2,3,2,1,6,5,3,2,1,7,1,5,5,2,4,2,1,2,2,2,4,4,6,0,0,3,4,3,1,1,5,2,0,2,2,3,1,6,0,3,1,1,1,4,3,0,0,5,2,1,0,3,5,1,1
U3400330540,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,4,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,1,0,1,0,0,5,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,2,2,0,2,0,0,0,0,0,1,1,1,1,1,1,3,0,1,1,1,0,0,3,3,0,0
U3400331920,0,0,1,0,2,0,0,0,0,0,2,0,4,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,3,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,1,1,0,1,0,0,0,4,1,1,0,1,0,0,0,0,0,1,4,2,2,3,0,0,5,0,0,0,0,0,0,1,0,0,2,0,1,0,0,5,0,0,4,0,1,1,2,0,5,1,0,2,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,2,2,0,0,0,0,1,3,3,1,0,2,0,0,0,1,1,1
U3400332310,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U3400340020,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,0,1,1,1,0,1,1,0,0,2,1,0,1,1,1,2,1,0,0,0,1,3,4,3,1,2,2,0,0,1,2,1,2,3,2,1,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,2,1,2,1,2,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,2,2,0,0,1,2,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,2,1,1,1,2,0,2,1,2,0,0,1,0,2,0,1,0,0,1,2,5,0,1,2,0,0,5,3,2,2,1,1,1,1,1,1,1,1,2,1,2,2,4,1,1,3,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
U3400340680,0,1,1,0,3,2,0,3,0,0,2,0,0,1,3,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,2,3,4,1,0,4,2,4,3,3,3,0,0,0,3,2,2,4,0,1,2,4,4,1,2,2,2,1,5,5,2,1,2,1,0,2,2,4,0,1,1,2,2,4,3,0,0,0,2,2,1,1,0,0,0,0,2,1,1,3,0,0,0,0,0,0,2,1,2,1,2,4,5,0,1,1,0,3,3,3,1,2,3,0,2,2,4,0,2,3,2,1,2,4,0,3,2,0,5,2,5,0,1,3,0,0,1,3,0,0,4,0,0,3,4,3,1,2,0,4,3,3,0,0,1,1,1,6,3,2,4,3,0,1,1,3,1,4,3,2,3,2,3,0,2,0,5,1,1,0,3,0,1,0,1,2,3,2,4,2,2,3,1,4,1,2,0,4,2,2,4,0,1,0,3,2,2,2,1,0,0,0,4,6,3,5,1,3,1,5,3,4,3,0,2,3,3,6,2,2,3,2,2,1,3,4,2,2,0,1,2,3,2,2,1,0,0,1,3,2,2,3,3,0,4,5,2,0,1,5,5,8,4,6,0,1,4,2,3,4,4,2,0
U3400341100,3,3,1,2,1,2,6,5,4,3,6,2,7,1,4,7,7,7,3,5,4,10,7,2,3,6,6,4,2,4,3,2,0,6,7,6,3,5,5,2,4,5,8,5,4,10,2,8,5,2,6,4,3,3,2,1,5,8,12,11,6,6,3,4,3,5,4,2,6,3,6,6,4,6,2,1,2,2,3,2,2,2,2,2,4,3,2,0,0,1,2,1,2,2,0,1,0,0,2,1,1,0,0,1,1,4,1,1,2,0,1,0,1,6,2,0,3,2,0,2,2,0,4,1,2,1,0,2,0,0,3,5,1,3,5,1,2,2,2,5,4,2,4,2,3,2,1,1,5,3,4,0,6,1,2,5,1,1,2,0,1,2,2,0,4,0,4,6,2,4,3,3,0,0,1,3,2,5,0,0,3,5,8,1,2,1,1,4,4,4,11,2,4,1,3,1,4,1,2,4,0,4,7,0,5,1,8,5,4,4,5,2,7,8,2,7,2,1,5,4,13,4,3,4,5,17,11,4,3,0,5,2,2,5,5,4,2,2,2,5,6,7,6,3,3,1,5,4,7,3,5,1,3,2,4,9,2,5,2,1,1,1,4,2,2,2,4,4,9,4,7,3,3
U3400342090,10,4,8,12,4,4,6,3,6,5,11,7,7,8,6,5,7,7,7,2,6,4,4,7,8,3,5,11,3,10,9,13,3,8,5,0,4,3,11,9,9,4,4,4,8,7,11,8,5,3,3,17,15,13,9,5,3,10,69,10,10,5,11,7,14,49,15,8,8,4,4,9,8,6,1,6,6,3,11,6,7,2,4,5,1,4,3,1,1,2,3,2,1,2,0,0,2,3,1,6,3,2,0,4,6,2,5,4,2,1,3,3,2,4,5,3,3,5,3,1,5,5,9,4,8,5,3,4,5,5,8,9,3,5,7,7,4,4,5,7,3,6,4,3,8,3,8,6,7,8,7,3,8,5,6,6,3,6,8,7,6,4,5,5,7,8,7,5,5,6,5,7,9,6,7,4,6,5,8,3,9,7,6,4,4,1,5,7,4,5,5,9,8,4,4,3,5,1,8,7,4,8,5,7,6,11,3,6,6,5,3,7,6,9,2,6,4,2,8,7,8,4,6,4,4,6,7,7,6,7,6,2,10,4,4,8,1,4,1,3,5,6,9,6,7,4,13,9,4,5,3,4,1,6,10,4,4,5,2,4,8,7,8,14,7,6,6,8,10,8,6,7,4
U3400342750,4,4,5,10,10,7,5,8,4,9,14,13,4,4,2,7,7,7,9,19,7,9,5,9,11,17,9,8,7,8,3,11,9,4,6,6,3,11,17,15,9,4,9,5,4,15,5,8,10,10,16,20,11,5,7,8,5,8,8,17,6,6,6,7,4,6,11,10,4,6,7,6,6,9,4,3,4,3,3,2,1,2,3,4,5,1,2,3,0,3,5,4,3,4,1,3,2,3,1,4,4,3,0,1,3,3,1,3,2,3,1,1,4,1,6,10,2,6,3,3,2,5,6,5,1,4,1,1,1,3,3,6,2,2,6,2,12,3,5,3,3,6,7,4,4,10,3,6,3,4,6,6,9,2,2,7,5,7,9,9,7,2,1,1,9,10,4,1,5,6,5,9,8,5,0,0,5,6,8,8,2,4,6,7,5,7,9,6,11,9,6,8,9,6,3,5,4,6,3,6,4,4,5,1,6,6,9,11,4,2,5,5,11,5,7,10,5,6,3,4,11,6,6,6,3,3,11,11,11,10,7,5,5,9,8,13,7,9,3,3,3,8,6,4,2,7,4,13,18,9,11,4,2,2,3,12,7,7,3,4,3,2,6,6,4,0,1,7,3,10,14,5,0
U3400344880,1,0,1,1,1,1,0,5,1,0,2,1,2,1,0,0,0,2,3,4,1,1,2,1,1,0,1,1,2,0,4,7,3,2,1,0,1,0,2,0,0,1,2,0,2,5,1,1,1,1,1,0,5,2,1,1,1,0,0,2,2,0,0,2,0,0,1,0,1,2,2,1,1,1,1,2,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,2,1,0,0,0,0,0,1,2,0,0,1,0,1,1,0,0,0,1,0,1,2,1,0,0,0,1,1,3,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,1,2,0,1,0,0,1,2,1,0,2,2,1,2,0,1,0,3,0,1,2,2,0,0,0,0,2,1,2,0,0,0,1,1,2,1,1,1,0,1,1,3,1,1,0,0,0,0,0,2,2,0,0,0,1,0,0,2,1,0,0,0,2,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,4,1,1,0,1,1,0,2,1,1,2,1,0,1,0,1,4,0,1,1,0,1,0,2,0,0,1,0,2,0,1,0,3,0,1,1,0,0,2,0,0,0
U3400346110,0,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,3,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
U3400347610,6,1,4,1,1,2,2,1,1,1,4,0,1,0,0,0,1,7,3,4,2,0,1,2,0,3,1,0,1,0,2,3,3,0,0,0,0,3,3,1,0,0,1,0,2,3,3,1,1,3,4,4,1,2,2,0,0,1,2,5,0,0,1,2,2,2,1,3,1,2,1,3,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0,2,0,1,1,0,0,0,1,0,3,0,1,0,2,1,2,2,1,0,0,3,1,1,1,6,2,1,4,2,2,1,1,0,0,0,1,0,2,2,0,1,0,1,0,1,0,1,1,0,2,0,0,1,1,0,2,1,3,3,3,0,0,1,4,4,3,4,1,1,4,0,2,1,2,1,1,1,2,3,0,0,1,0,2,2,4,1,0,1,0,2,5,5,8,2,0,1,2,3,3,0,7,1,2,0,3,6,4,3,3,1,2,3,1,5,3,4,0,0,2,0,1,0,0,0,0,1,2,2,5,1,2,0,4,6,4,2,3,1,12,1,7,3,0,0,0,2,4,1,6,1,1
U3400347700,1,3,6,3,1,6,4,5,5,4,1,1,6,5,6,5,6,2,0,4,6,5,4,7,1,0,6,10,3,4,5,7,3,4,5,8,3,4,0,0,6,3,4,6,2,0,0,4,6,3,6,5,2,5,5,4,6,5,6,3,2,4,4,4,4,3,2,2,2,4,5,4,3,1,0,3,3,2,2,1,1,0,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,3,4,2,1,0,2,0,2,1,1,1,1,2,1,1,4,1,2,1,0,3,2,2,1,1,1,0,1,1,2,1,1,3,4,1,0,1,1,1,2,2,2,2,2,4,2,3,5,1,4,5,2,0,0,1,2,1,1,4,2,6,5,1,2,3,2,4,3,1,1,1,4,2,1,3,0,0,1,0,1,1,1,1,0,1,2,4,2,0,2,0,1,5,2,1,0,0,1,2,5,3,0,0,0,0,4,1,3,2,1,1,1,1,3,3,3,3,2,0,2,2,1,1,0,0,18,1,3,2,2,7,5,2,1,6,1,2,3,2,0,3,4,1,3,1,2,0,1
U3400351660,4,2,3,3,3,4,6,4,7,5,3,2,4,3,5,5,5,2,4,3,3,3,7,5,6,7,3,3,3,4,2,0,3,3,1,5,2,3,1,0,2,4,1,3,2,1,0,1,0,0,2,0,4,0,1,1,3,2,0,0,3,0,1,3,2,1,0,0,2,2,1,2,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2,1,1,0,1,0,1,1,1,2,2,0,4,0,0,0,0,0,0,1,0,0,0,1,4,3,1,0,0,0,0,3,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,1,0,3,1,0,0,3,0,0,2,1,1,0,1,0,0,0,2,2,0,2,2,0,1,0,1,1,1,1,1,0,0,0,0,3,2,1,2,1,0,4,3,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,3,1,4,2,0,0
U3400352320,2,3,1,2,1,1,3,2,1,2,0,2,5,1,1,1,2,2,5,2,2,0,3,1,2,0,1,0,0,3,0,3,6,1,1,3,2,1,5,0,1,0,2,4,4,5,4,3,2,6,0,3,5,2,2,1,0,2,2,6,3,2,2,1,6,0,3,1,7,0,1,2,7,5,1,0,3,3,4,1,2,1,2,3,1,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2,0,1,2,0,1,1,0,0,2,1,0,2,2,2,0,1,0,0,0,0,2,1,1,1,0,4,0,2,0,0,0,0,3,0,4,4,0,2,6,1,1,0,0,0,1,1,0,1,1,0,1,0,2,2,0,0,2,3,0,1,2,0,2,0,1,1,3,0,1,2,2,2,2,1,1,0,4,3,0,1,5,3,0,1,0,1,3,0,1,0,3,1,2,2,0,1,2,2,1,4,4,2,2,1,4,2,1,3,0,2,0,3,2,3,0,0,1,0,1,3,0,0,0,2,1,6,0,1,3,1,0,3,3,1,0,3,0,1,2,1,0,1,1,4,5,2,5,0,2,2,2,0,3,0,3,3,1,0,1,1,1,3,1,1,2,1,1,2,1,1,0
U3400353430,1,1,1,0,1,1,0,1,1,0,0,0,2,1,2,1,2,0,3,6,1,0,2,6,3,3,1,2,1,2,2,2,2,2,0,0,2,1,0,3,1,0,0,1,1,2,0,3,1,1,3,1,2,0,1,2,0,1,1,0,1,3,1,1,1,1,2,1,1,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,1,0,3,0,1,0,0,0,0,3,0,0,1,0,0,0,0,2,0,1,0,1,0,3,0,0,2,1,1,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3,0,1,0,0,0,5,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,3,0,0,0,0,1,0,1,0,0,5,2,1,1,1,2,1,4,8,1,0,1,1,1,0,4,3,2,1,0,3,1,14,2,1,1,2,0,5,1,0,2,1,2,0,2,1,1,2
